time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
192	301.488336	0	-472.624812	-198.70425	-476.951282	522.838877	-559.349491	-146.331644	-122.222536	1160.10557	-96.5763123	28.7522807	-515.643681	904.559087	-531.380257	-287.153402	-696.134806	2274.3121	-416.0477
194	295.162571	0	-488.263653	25837.3736	-465.416107	663.935814	-570.43112	-179.228791	-353.563991	31141138.8	-566.703654	-320.597056	569.185949	-273.212361	76158255.0	-416.490646	-675.384996	440.900173	-498.666273
196	300.223663	0	-479.540854	-138.838207	-61.4421494	-264.804578	-579.698689	-248.169515	-459.747536	109.374622	-249.801819	-123.290136	-544.281027	878.194103	-490.35136	-422.819632	-703.050812	463.900611	-251.433246
198	297.991986	0	-570.647175	198675.38	43723456.2	33246.9395	5896.83948	-562.727175	19091127500.0	27314.6787	10264.0712	90.1106067	113600.288	15112020.3	33212990.2	184.87768	33629.1731	-440.099557	-343.13083
200	302.798987	0	-658.829884	-625.850324	-468.834927	-580.640872	-583.128312	-650.90988	-489.561346	-571.669942	-521.893932	-653.755293	-460.758509	678.456427	4670.02876	-702.483874	-684.840175	-261.809953	136.724077
202	302.12274	0	-580.911277	-580.911277	-448.860849	413.311424	-434.635009	2742.4016	3009.46118	568401.66	883205.079	353.134014	29772957.0	-261.502449	344478.908	471942.159	909.136607	35988.7331	-147.832876
204	297.015242	0	-521.276423	-470.4915	-366.18145	-385.35288	-124.979403	-279.12353	-146.507587	-351.615851	159.779376	19263.1446	399.208165	-534.656423	-522.827675	374401.491	119628.788	-312.117392	-306.440248
206	296.786899	0	-603.462306	-163.357639	-384.159316	-475.163229	-467.598383	-595.542306	-306.500925	16953.0358	73611.1983	503.207107	13292.6149	46396.5539	16071111.7	829.987752	29996.2507	20946.8806	666.644308
208	293.359989	0	-520.622465	20119.6413	-191.619651	-312.93265	-563.506598	-262.791894	-498.701882	10192849.2	-435.504749	-251.079201	-547.326811	-366.229212	-682.832472	101049098.0	-666.127467	-31.5941892	558.112202
210	298.764616	0	-592.584752	-551.92087	-460.382817	-59.7749093	-504.62531	-566.831357	-447.148079	-492.67028	-473.977418	20083.8359	-241.592435	-584.034457	196.339642	-751.912543	-580.1413	-514.990284	-434.924127
212	293.731563	0	-609.660156	-555.804584	-418.261398	-620.620156	-295.138999	-536.841293	-409.945447	658.023257	2218.62757	4322.53697	220793.929	-465.735586	4456.05566	59.5546955	343.661523	271.354889	1079.74749
214	303.262305	0	-540.255608	-512.708806	-389.676684	77.6800948	-469.810545	-532.335571	1733.13168	46152667.2	25691055.8	-327.762675	238170.741	6501.82216	458.081658	-569.194839	21782.3712	3001.36572	-2.6980118
216	299.433478	0	-573.888466	-573.888466	-396.744001	-469.946436	-440.745331	-389.963432	723.656076	25764.2222	-393.403587	189212.753	-442.007758	43885.5543	-474.509433	109845.13	3773.27424	20390.5407	33.5551432
218	295.930713	0	-555.487537	-555.441485	-446.392809	-425.044739	-500.549387	-537.670001	-362.121569	15226.8915	419376.147	9140.02766	423479.409	1706.8185	3623478.91	-589.872513	136.552068	20337.9738	19140.0728
220	293.029685	0	-609.110738	-349.313137	-277.222496	-479.547329	39.2341141	-601.190738	116765.468	440.764978	12607232000.0	231590.504	52546136.9	-321.158005	360.989778	6283.02797	-242.135059	825.544954	315.564632
222	295.366559	0	-575.159885	-86.0194911	-203.949908	1448.24508	-659.009633	-59.5356003	-565.680813	-314.373759	-653.599887	27081.7155	582635.484	-311.78827	-332.005622	28325760.1	-424.915757	638.426566	-561.371253
224	297.659402	0	-510.564226	-297.525338	49.1520858	-200.822533	-508.369564	-312.289872	-564.264227	1477.32873	-208.635383	209.591871	58826.7478	417.049022	-395.120751	47.1184499	-593.501459	-197.153493	-396.45465
